- Blood Lab

- Experiment date = 2021-11-11 11:35:47
- Experiment duration = 26.93 s
- Number of samples in measure = 30
- Sampling period = 74.82 us
- Sampling frequency = 13366 Hz
- Samples count = 360000

- adc12bit
32.58044868028382 0.016359567642211914
32.58044868028382 0.016435623168945312
32.58044868028382 0.01651287078857422
32.58044868028382 0.016588926315307617
32.58044868028382 0.01666569709777832
32.58044868028382 0.016742706298828125
32.58044868028382 0.01681971549987793
32.58044868028382 0.016903162002563477
32.58044868028382 0.016980648040771484
32.684603499041444 0.017058372497558594
32.58044868028382 0.017136335372924805
32.58044868028382 0.017213106155395508
32.58044868028382 0.017290115356445312
32.58044868028382 0.01736927032470703
32.58044868028382 0.01744866371154785
32.684603499041444 0.017529964447021484
32.58044868028382 0.017608642578125
32.58044868028382 0.017687559127807617
32.684603499041444 0.017764806747436523
32.684603499041444 0.017843246459960938
32.58044868028382 0.017926454544067383
32.58044868028382 0.01800847053527832
32.58044868028382 0.01808619499206543
32.684603499041444 0.018165111541748047
32.684603499041444 0.018244028091430664
32.58044868028382 0.018322229385375977
32.58044868028382 0.018399477005004883
32.58044868028382 0.018477201461791992
32.58044868028382 0.01855635643005371
32.684603499041444 0.018639564514160156
32.58044868028382 0.018718957901000977
32.684603499041444 0.018800973892211914
32.684603499041444 0.01888108253479004
32.684603499041444 0.018967866897583008
32.58044868028382 0.019053936004638672
32.58044868028382 0.019147157669067383
32.58044868028382 0.019261837005615234
32.58044868028382 0.01934218406677246
32.58044868028382 0.0194242000579834
32.684603499041444 0.01950526237487793
32.58044868028382 0.0195925235748291
32.684603499041444 0.019674062728881836
32.58044868028382 0.019756793975830078
32.58044868028382 0.0198366641998291
32.58044868028382 0.01991438865661621
32.58044868028382 0.01999068260192871
32.58044868028382 0.020070552825927734
32.58044868028382 0.020149707794189453
32.58044868028382 0.020228147506713867
32.58044868028382 0.02031850814819336
32.58044868028382 0.02039790153503418
32.684603499041444 0.020479679107666016
32.58044868028382 0.020563125610351562
32.684603499041444 0.020646095275878906
32.58044868028382 0.020725011825561523
32.684603499041444 0.020803213119506836
32.58044868028382 0.02088022232055664
32.684603499041444 0.020958900451660156
32.58044868028382 0.021038055419921875
32.684603499041444 0.021117687225341797
32.684603499041444 0.0211946964263916
32.58044868028382 0.021271467208862305
32.58044868028382 0.021347761154174805
32.58044868028382 0.021424055099487305
32.58044868028382 0.02150106430053711
32.58044868028382 0.021578550338745117
32.58044868028382 0.021655797958374023
32.58044868028382 0.02173924446105957
32.58044868028382 0.021820545196533203
32.58044868028382 0.021897554397583008
32.58044868028382 0.021975040435791016
32.58044868028382 0.02205181121826172
32.58044868028382 0.022130250930786133
32.58044868028382 0.02220773696899414
32.58044868028382 0.022284984588623047
32.58044868028382 0.02236175537109375
32.58044868028382 0.02246713638305664
32.58044868028382 0.022545576095581055
32.58044868028382 0.022622346878051758
32.684603499041444 0.022698640823364258
32.58044868028382 0.02277541160583496
32.58044868028382 0.022851943969726562
32.58044868028382 0.022930383682250977
32.58044868028382 0.02300882339477539
32.58044868028382 0.023089170455932617
32.58044868028382 0.023170948028564453
32.58044868028382 0.023250818252563477
32.58044868028382 0.023328304290771484
32.58044868028382 0.023406028747558594
32.58044868028382 0.023482799530029297
32.58044868028382 0.0235598087310791
32.58044868028382 0.0236361026763916
32.58044868028382 0.023713350296020508
32.58044868028382 0.02379441261291504
32.58044868028382 0.023876667022705078
32.58044868028382 0.023953914642333984
32.58044868028382 0.024029970169067383
32.58044868028382 0.02410745620727539
32.58044868028382 0.024185657501220703
32.58044868028382 0.024266719818115234
32.684603499041444 0.02434515953063965
32.58044868028382 0.024427175521850586
32.58044868028382 0.02451014518737793
32.58044868028382 0.024598121643066406
32.684603499041444 0.024687767028808594
32.58044868028382 0.024767637252807617
32.58044868028382 0.024851083755493164
32.58044868028382 0.024936199188232422
32.58044868028382 0.025018930435180664
32.58044868028382 0.025101423263549805
32.58044868028382 0.02518439292907715
32.58044868028382 0.0252683162689209
32.58044868028382 0.025353193283081055
32.58044868028382 0.025433063507080078
32.58044868028382 0.0255124568939209
32.58044868028382 0.025593996047973633
32.58044868028382 0.0256807804107666
32.58044868028382 0.025763511657714844
32.58044868028382 0.025844097137451172
32.684603499041444 0.025925397872924805
32.58044868028382 0.026005983352661133
32.58044868028382 0.026087284088134766
32.58044868028382 0.026167631149291992
32.58044868028382 0.026249408721923828
32.684603499041444 0.026334285736083984
32.58044868028382 0.026416540145874023
32.58044868028382 0.026497602462768555
32.58044868028382 0.026579618453979492
32.58044868028382 0.02665853500366211
32.58044868028382 0.026739835739135742
32.58044868028382 0.02682185173034668
32.58044868028382 0.026902198791503906
32.58044868028382 0.02698349952697754
32.58044868028382 0.027066707611083984
32.58044868028382 0.027146100997924805
32.58044868028382 0.02722620964050293
32.58044868028382 0.02730727195739746
32.58044868028382 0.027388572692871094
32.58044868028382 0.02746748924255371
32.58044868028382 0.02754521369934082
32.58044868028382 0.027651071548461914
32.58044868028382 0.02773427963256836
32.58044868028382 0.027814626693725586
32.476293861526194 0.027900218963623047
32.58044868028382 0.02798295021057129
32.58044868028382 0.028060436248779297
32.58044868028382 0.028138399124145508
32.58044868028382 0.02821636199951172
32.58044868028382 0.028296470642089844
32.58044868028382 0.028376340866088867
32.476293861526194 0.02845478057861328
32.476293861526194 0.028532743453979492
32.476293861526194 0.028609037399291992
32.476293861526194 0.028689146041870117
32.476293861526194 0.028766632080078125
32.476293861526194 0.028843164443969727
32.58044868028382 0.028922557830810547
32.58044868028382 0.029000043869018555
32.476293861526194 0.02907848358154297
32.684603499041444 0.029155254364013672
32.476293861526194 0.02923297882080078
32.58044868028382 0.029313087463378906
32.58044868028382 0.029390573501586914
32.58044868028382 0.029475688934326172
32.58044868028382 0.029555559158325195
32.58044868028382 0.029635906219482422
32.58044868028382 0.029778242111206055
32.684603499041444 0.029863595962524414
32.58044868028382 0.029943227767944336
32.58044868028382 0.030025005340576172
32.58044868028382 0.030103445053100586
32.58044868028382 0.03018331527709961
32.58044868028382 0.030263900756835938
32.684603499041444 0.030340194702148438
32.58044868028382 0.030420541763305664
32.58044868028382 0.030501842498779297
32.684603499041444 0.03058004379272461
32.58044868028382 0.030658245086669922
32.58044868028382 0.030735492706298828
32.58044868028382 0.03081202507019043
32.58044868028382 0.03088831901550293
32.58044868028382 0.03096461296081543
32.58044868028382 0.031040668487548828
32.58044868028382 0.031116962432861328
32.58044868028382 0.03119349479675293
32.58044868028382 0.03126978874206543
32.58044868028382 0.03134584426879883
32.58044868028382 0.031421661376953125
32.58044868028382 0.031501054763793945
32.684603499041444 0.03158164024353027
32.58044868028382 0.03165841102600098
32.58044868028382 0.03173422813415527
32.58044868028382 0.03181171417236328
32.58044868028382 0.03188776969909668
32.58044868028382 0.03196358680725098
32.58044868028382 0.03203916549682617
32.58044868028382 0.03211474418640137
32.58044868028382 0.032190799713134766
32.58044868028382 0.03226733207702637
32.58044868028382 0.03234386444091797
32.58044868028382 0.03247499465942383
32.684603499041444 0.03255724906921387
32.684603499041444 0.032636165618896484
32.58044868028382 0.032712459564208984
32.58044868028382 0.0331423282623291
32.58044868028382 0.03436565399169922
32.58044868028382 0.03450369834899902
32.58044868028382 0.035547733306884766
32.476293861526194 0.03569316864013672
32.476293861526194 0.035774946212768555
32.58044868028382 0.03585314750671387
32.58044868028382 0.03592967987060547
32.58044868028382 0.036006927490234375
32.476293861526194 0.03608441352844238
32.58044868028382 0.03616142272949219
32.58044868028382 0.036238670349121094
32.58044868028382 0.0363161563873291
32.58044868028382 0.03639364242553711
32.58044868028382 0.03646993637084961
32.58044868028382 0.03658938407897949
32.58044868028382 0.03666806221008301
32.684603499041444 0.03674721717834473
32.58044868028382 0.03682446479797363
32.58044868028382 0.03690505027770996
32.684603499041444 0.03698444366455078
32.476293861526194 0.03706049919128418
32.58044868028382 0.03713798522949219
32.58044868028382 0.03721427917480469
32.684603499041444 0.03729510307312012
32.58044868028382 0.03737592697143555
32.58044868028382 0.03745245933532715
32.58044868028382 0.03752899169921875
32.58044868028382 0.03760504722595215
32.58044868028382 0.037682294845581055
32.476293861526194 0.037758827209472656
32.58044868028382 0.03783583641052246
32.58044868028382 0.03791236877441406
32.58044868028382 0.03799104690551758
32.58044868028382 0.0380704402923584
32.58044868028382 0.038153886795043945
32.58044868028382 0.03823065757751465
32.58044868028382 0.03830695152282715
32.58044868028382 0.03838324546813965
32.476293861526194 0.03845977783203125
32.476293861526194 0.038552284240722656
32.58044868028382 0.03862881660461426
32.58044868028382 0.03870511054992676
32.58044868028382 0.038781166076660156
32.58044868028382 0.03885769844055176
32.476293861526194 0.03893733024597168
32.58044868028382 0.039016008377075195
32.58044868028382 0.039092302322387695
32.58044868028382 0.0391690731048584
32.58044868028382 0.0392451286315918
32.58044868028382 0.039321184158325195
32.476293861526194 0.039397478103637695
32.476293861526194 0.0394742488861084
32.58044868028382 0.0395505428314209
32.58044868028382 0.0396265983581543
32.58044868028382 0.039702653884887695
32.58044868028382 0.039778709411621094
32.58044868028382 0.039855003356933594
32.58044868028382 0.0399320125579834
32.476293861526194 0.0400083065032959
32.476293861526194 0.0400846004486084
32.476293861526194 0.0401611328125
32.58044868028382 0.0402371883392334
32.58044868028382 0.040313720703125
32.58044868028382 0.040422677993774414
32.58044868028382 0.04050111770629883
32.58044868028382 0.04057717323303223
32.58044868028382 0.040656089782714844
32.58044868028382 0.04073381423950195
32.58044868028382 0.04081010818481445
32.58044868028382 0.040888309478759766
32.58044868028382 0.04096627235412598
32.58044868028382 0.0410463809967041
32.58044868028382 0.04112577438354492
32.58044868028382 0.04120635986328125
32.58044868028382 0.04128432273864746
32.58044868028382 0.04136180877685547
32.58044868028382 0.041443824768066406
32.58044868028382 0.04152250289916992
32.684603499041444 0.04160189628601074
32.58044868028382 0.04167985916137695
32.58044868028382 0.04175996780395508
32.58044868028382 0.04184436798095703
32.58044868028382 0.04192519187927246
32.684603499041444 0.042006492614746094
32.58044868028382 0.042087554931640625
32.58044868028382 0.042168378829956055
32.58044868028382 0.04225277900695801
32.58044868028382 0.04233121871948242
32.58044868028382 0.04248619079589844
32.684603499041444 0.04257035255432129
32.58044868028382 0.04265427589416504
32.684603499041444 0.042743682861328125
32.684603499041444 0.042833805084228516
32.58044868028382 0.04291820526123047
32.58044868028382 0.04300093650817871
32.58044868028382 0.04308772087097168
32.58044868028382 0.04317021369934082
32.58044868028382 0.04325723648071289
32.58044868028382 0.04334759712219238
32.476293861526194 0.04345393180847168
32.58044868028382 0.04353785514831543
32.58044868028382 0.04361772537231445
32.58044868028382 0.04369664192199707
32.58044868028382 0.043825387954711914
32.58044868028382 0.044469356536865234
32.58044868028382 0.04461550712585449
32.58044868028382 0.04470467567443848
32.476293861526194 0.044791460037231445
32.58044868028382 0.04945707321166992
32.684603499041444 0.049574851989746094
32.58044868028382 0.04965496063232422
32.684603499041444 0.04973769187927246
32.58044868028382 0.04981851577758789
32.684603499041444 0.04991626739501953
32.684603499041444 0.0500025749206543
32.58044868028382 0.05008292198181152
32.58044868028382 0.05016160011291504
32.58044868028382 0.05024433135986328
32.58044868028382 0.0503389835357666
32.58044868028382 0.050428152084350586
32.58044868028382 0.05051279067993164
32.58044868028382 0.05060076713562012
32.58044868028382 0.050775766372680664
32.58044868028382 0.05086231231689453
32.58044868028382 0.05094122886657715
32.58044868028382 0.05102705955505371
32.58044868028382 0.05110359191894531
32.58044868028382 0.05118107795715332
32.58044868028382 0.05125904083251953
32.476293861526194 0.05133557319641113
32.476293861526194 0.05141448974609375
32.476293861526194 0.05149126052856445
32.58044868028382 0.05156850814819336
32.58044868028382 0.051645517349243164
32.476293861526194 0.05172300338745117
32.476293861526194 0.05179929733276367
32.476293861526194 0.05187511444091797
32.58044868028382 0.05195355415344238
32.58044868028382 0.05203652381896973
32.476293861526194 0.052117347717285156
32.58044868028382 0.05219435691833496
32.58044868028382 0.05227351188659668
32.58044868028382 0.05235147476196289
32.58044868028382 0.05253934860229492
32.58044868028382 0.05263876914978027
32.58044868028382 0.05271506309509277
32.476293861526194 0.05279374122619629
32.476293861526194 0.05287289619445801
32.58044868028382 0.05295085906982422
32.58044868028382 0.05302834510803223
32.476293861526194 0.05310463905334473
32.476293861526194 0.05318713188171387
32.58044868028382 0.05327320098876953
32.476293861526194 0.05335426330566406
32.58044868028382 0.05343198776245117
32.58044868028382 0.05354785919189453
32.476293861526194 0.05364847183227539
32.476293861526194 0.05373811721801758
32.58044868028382 0.05382823944091797
32.58044868028382 0.0539088249206543
32.58044868028382 0.053991079330444336
32.58044868028382 0.054079294204711914
32.58044868028382 0.05415916442871094
32.58044868028382 0.05423879623413086
32.476293861526194 0.05432462692260742
32.58044868028382 0.05440354347229004
32.58044868028382 0.054488182067871094
32.476293861526194 0.0545654296875
32.58044868028382 0.054657697677612305
32.58044868028382 0.05475139617919922
32.58044868028382 0.05483198165893555
32.58044868028382 0.054921865463256836
32.58044868028382 0.05500149726867676
32.476293861526194 0.05508112907409668
32.58044868028382 0.05516767501831055
32.58044868028382 0.055254459381103516
32.684603499041444 0.05534029006958008
32.58044868028382 0.055425167083740234
32.58044868028382 0.05550527572631836
32.58044868028382 0.055585384368896484
32.58044868028382 0.055663108825683594
32.476293861526194 0.05574321746826172
32.476293861526194 0.05582118034362793
32.58044868028382 0.05589723587036133
32.58044868028382 0.05597329139709473
32.476293861526194 0.05605292320251465
32.476293861526194 0.05612897872924805
32.58044868028382 0.056204795837402344
32.58044868028382 0.05628085136413574
32.58044868028382 0.05635666847229004
32.476293861526194 0.05643272399902344
32.476293861526194 0.056508779525756836
32.58044868028382 0.05658555030822754
32.684603499041444 0.056664228439331055
32.476293861526194 0.056741952896118164
32.58044868028382 0.05682039260864258
32.58044868028382 0.056937217712402344
32.58044868028382 0.05703449249267578
32.58044868028382 0.05711865425109863
32.58044868028382 0.057209014892578125
32.58044868028382 0.05729389190673828
32.58044868028382 0.057381629943847656
32.58044868028382 0.05746340751647949
32.58044868028382 0.05754566192626953
32.58044868028382 0.05762672424316406
32.58044868028382 0.0577089786529541
32.58044868028382 0.05779862403869629
32.58044868028382 0.05797576904296875
32.37213904276857 0.05811309814453125
32.476293861526194 0.058194637298583984
32.58044868028382 0.0582888126373291
32.58044868028382 0.05837273597717285
32.58044868028382 0.058455467224121094
32.476293861526194 0.058538198471069336
32.58044868028382 0.058617591857910156
32.476293861526194 0.058702707290649414
32.58044868028382 0.058783531188964844
32.58044868028382 0.05887269973754883
32.476293861526194 0.05895686149597168
32.58044868028382 0.059041500091552734
32.476293861526194 0.05912351608276367
32.58044868028382 0.059203386306762695
32.58044868028382 0.059285879135131836
32.684603499041444 0.05936765670776367
32.58044868028382 0.05945134162902832
32.58044868028382 0.059532880783081055
32.58044868028382 0.05961871147155762
32.58044868028382 0.059706926345825195
32.58044868028382 0.05979561805725098
32.58044868028382 0.05988454818725586
32.476293861526194 0.05996966361999512
32.58044868028382 0.06004953384399414
32.476293861526194 0.060132741928100586
32.476293861526194 0.060216426849365234
32.58044868028382 0.06029796600341797
32.476293861526194 0.060379743576049805
32.476293861526194 0.06046175956726074
32.58044868028382 0.06054496765136719
32.476293861526194 0.060631513595581055
32.476293861526194 0.060717105865478516
32.476293861526194 0.06080150604248047
32.58044868028382 0.06088423728942871
32.476293861526194 0.06097674369812012
32.58044868028382 0.06106281280517578
32.58044868028382 0.06114315986633301
32.58044868028382 0.06123018264770508
32.476293861526194 0.06131482124328613
32.58044868028382 0.06139969825744629
32.58044868028382 0.06148338317871094
32.58044868028382 0.06156301498413086
32.476293861526194 0.06164383888244629
32.58044868028382 0.06172633171081543
32.58044868028382 0.06180834770202637
32.58044868028382 0.06188774108886719
32.58044868028382 0.06197357177734375
32.58044868028382 0.06206011772155762
32.58044868028382 0.062142372131347656
32.58044868028382 0.0622248649597168
32.58044868028382 0.06230521202087402
32.58044868028382 0.06244492530822754
32.476293861526194 0.06259012222290039
32.476293861526194 0.06267094612121582
32.58044868028382 0.06275081634521484
32.58044868028382 0.06283283233642578
32.476293861526194 0.06291055679321289
32.58044868028382 0.0630028247833252
32.476293861526194 0.0630803108215332
32.58044868028382 0.06315732002258301
32.476293861526194 0.06323456764221191
32.58044868028382 0.06331276893615723
32.58044868028382 0.06339001655578613
32.476293861526194 0.06346631050109863
32.476293861526194 0.06354260444641113
32.476293861526194 0.06361889839172363
32.58044868028382 0.06369471549987793
32.476293861526194 0.06377077102661133
32.476293861526194 0.06384730339050293
32.476293861526194 0.06392359733581543
32.476293861526194 0.06400108337402344
32.476293861526194 0.06407976150512695
32.58044868028382 0.06415629386901855
32.476293861526194 0.06423258781433105
32.476293861526194 0.06430888175964355
32.58044868028382 0.06438565254211426
32.58044868028382 0.06446194648742676
32.58044868028382 0.06453847885131836
32.476293861526194 0.06461453437805176
32.476293861526194 0.06469082832336426
32.476293861526194 0.06476712226867676
32.58044868028382 0.06484413146972656
32.58044868028382 0.06492161750793457
32.476293861526194 0.06499862670898438
32.58044868028382 0.06507563591003418
32.58044868028382 0.0651547908782959
32.476293861526194 0.0652315616607666
32.476293861526194 0.0653078556060791
32.476293861526194 0.0653841495513916
32.58044868028382 0.065460205078125
32.476293861526194 0.0655364990234375
32.476293861526194 0.0656135082244873
32.476293861526194 0.06569027900695801
32.58044868028382 0.0657663345336914
32.476293861526194 0.0658423900604248
32.476293861526194 0.0659184455871582
32.476293861526194 0.0659945011138916
32.476293861526194 0.0660703182220459
32.476293861526194 0.0661475658416748
32.58044868028382 0.0662236213684082
32.476293861526194 0.06630206108093262
32.476293861526194 0.06638073921203613
32.476293861526194 0.06645703315734863
32.58044868028382 0.06653332710266113
32.58044868028382 0.06660938262939453
32.476293861526194 0.06668591499328613
32.476293861526194 0.06676220893859863
32.476293861526194 0.06683850288391113
32.476293861526194 0.06691479682922363
32.58044868028382 0.06699132919311523
32.476293861526194 0.06706786155700684
32.476293861526194 0.06714391708374023
32.476293861526194 0.06722116470336914
32.476293861526194 0.06729769706726074
32.476293861526194 0.06737375259399414
32.58044868028382 0.06745052337646484
32.476293861526194 0.06752681732177734
32.476293861526194 0.06760311126708984
32.476293861526194 0.06767940521240234
32.58044868028382 0.06775546073913574
32.58044868028382 0.0678412914276123
32.476293861526194 0.06792187690734863
32.476293861526194 0.06799793243408203
32.58044868028382 0.06807398796081543
32.476293861526194 0.06814932823181152
32.476293861526194 0.06822538375854492
32.476293861526194 0.06830215454101562
32.476293861526194 0.06837868690490723
32.58044868028382 0.06845474243164062
32.58044868028382 0.06853103637695312
32.476293861526194 0.06860733032226562
32.476293861526194 0.06868338584899902
32.476293861526194 0.06875944137573242
32.476293861526194 0.06883621215820312
32.58044868028382 0.06891250610351562
32.476293861526194 0.06898903846740723
32.476293861526194 0.06906604766845703
32.58044868028382 0.06914329528808594
32.58044868028382 0.06922006607055664
32.58044868028382 0.06929874420166016
32.58044868028382 0.06937718391418457
32.476293861526194 0.06945419311523438
32.58044868028382 0.06953191757202148
32.58044868028382 0.069610595703125
32.58044868028382 0.06968832015991211
32.58044868028382 0.06976604461669922
32.58044868028382 0.06984233856201172
32.476293861526194 0.06991863250732422
32.476293861526194 0.06999492645263672
32.58044868028382 0.07007169723510742
32.58044868028382 0.07014870643615723
32.476293861526194 0.07022571563720703
32.58044868028382 0.07030439376831055
32.58044868028382 0.07038354873657227
32.58044868028382 0.07046103477478027
32.58044868028382 0.07053875923156738
32.58044868028382 0.07061553001403809
32.58044868028382 0.07069230079650879
32.58044868028382 0.0707695484161377
32.58044868028382 0.0708460807800293
32.58044868028382 0.0709230899810791
32.58044868028382 0.0709998607635498
32.58044868028382 0.07107758522033691
32.58044868028382 0.07115530967712402
32.58044868028382 0.07123303413391113
32.476293861526194 0.07131004333496094
32.58044868028382 0.07139039039611816
32.58044868028382 0.07146906852722168
32.476293861526194 0.07154631614685059
32.58044868028382 0.07162308692932129
32.58044868028382 0.0717003345489502
32.476293861526194 0.0717782974243164
32.58044868028382 0.07185554504394531
32.476293861526194 0.07193303108215332
32.58044868028382 0.07201075553894043
32.58044868028382 0.07208871841430664
32.476293861526194 0.07216620445251465
32.58044868028382 0.07224416732788086
32.476293861526194 0.07232189178466797
32.476293861526194 0.07244205474853516
32.476293861526194 0.0725393295288086
32.476293861526194 0.07262158393859863
32.476293861526194 0.07274389266967773
32.476293861526194 0.07282543182373047
32.476293861526194 0.07293486595153809
32.476293861526194 0.07302618026733398
32.476293861526194 0.07310891151428223
32.476293861526194 0.07319140434265137
32.58044868028382 0.0732724666595459
32.476293861526194 0.07335281372070312
32.58044868028382 0.07343578338623047
32.476293861526194 0.07352280616760254
32.58044868028382 0.07361340522766113
32.476293861526194 0.0737001895904541
32.476293861526194 0.0737905502319336
32.58044868028382 0.07387757301330566
32.476293861526194 0.07396745681762695
32.58044868028382 0.07405710220336914
32.476293861526194 0.0741417407989502
32.58044868028382 0.07422399520874023
32.476293861526194 0.07430315017700195
32.58044868028382 0.07438349723815918
32.58044868028382 0.0744624137878418
32.476293861526194 0.07454323768615723
32.58044868028382 0.07462358474731445
32.476293861526194 0.07470345497131348
32.476293861526194 0.0747835636138916
32.58044868028382 0.07486295700073242
32.476293861526194 0.07494187355041504
32.476293861526194 0.07502102851867676
32.58044868028382 0.07509827613830566
32.476293861526194 0.07517766952514648
32.476293861526194 0.07525920867919922
32.58044868028382 0.07534027099609375
32.476293861526194 0.07542061805725098
32.58044868028382 0.0755000114440918
32.476293861526194 0.07558679580688477
32.58044868028382 0.0756678581237793
32.476293861526194 0.07574844360351562
32.476293861526194 0.07582974433898926
32.58044868028382 0.07590937614440918
32.58044868028382 0.07599139213562012
32.58044868028382 0.07606959342956543
32.476293861526194 0.07614755630493164
32.476293861526194 0.07622766494750977
32.58044868028382 0.07630729675292969
32.476293861526194 0.0763864517211914
32.476293861526194 0.07646608352661133
32.476293861526194 0.07654690742492676
32.58044868028382 0.07662558555603027
